timestamp_epoch_s,relative_time_s,attack_label,arbitration_id,dlc,payload_hex,semantic_label,source_component,decoded_speed_kmh,notes
1780532523.409298,4.135929,baseline,120,8,0000000000000000,body_status,simulated_body_status,,body_status
1780532523.409318,4.135949,baseline,188,8,0000280000000000,display_speed,simulated_dashboard_display,,display_speed
1780532523.459639,4.186270,baseline,100,8,280016081E564B00,engine_cluster_state,simulated_engine_cluster,40,engine_cluster_state
1780532523.459702,4.186333,baseline,120,8,0000000000000000,body_status,simulated_body_status,,body_status
1780532523.459736,4.186367,baseline,188,8,0000280000000000,display_speed,simulated_dashboard_display,,display_speed
1780532523.509999,4.236630,baseline,100,8,280031081E564B00,engine_cluster_state,simulated_engine_cluster,40,engine_cluster_state
1780532523.510074,4.236705,baseline,120,8,0000000000000000,body_status,simulated_body_status,,body_status
1780532523.510095,4.236726,baseline,188,8,0000280000000000,display_speed,simulated_dashboard_display,,display_speed
1780532523.560343,4.286974,baseline,100,8,280049081E564B00,engine_cluster_state,simulated_engine_cluster,40,engine_cluster_state
1780532523.560421,4.287052,baseline,120,8,0000000000000000,body_status,simulated_body_status,,body_status
1780532523.560443,4.287074,baseline,188,8,0000280000000000,display_speed,simulated_dashboard_display,,display_speed
1780532523.560474,4.287105,baseline,300,8,453B300C90B712E3,background_noise,background_noise_generator,,background_noise
1780532523.610822,4.337453,baseline,100,8,28005F081E564B00,engine_cluster_state,simulated_engine_cluster,40,engine_cluster_state
1780532523.610896,4.337527,baseline,120,8,0000000000000000,body_status,simulated_body_status,,body_status
1780532523.610928,4.337559,baseline,188,8,0000280000000000,display_speed,simulated_dashboard_display,,display_speed
1780532523.661149,4.387780,baseline,100,8,280071081E564B00,engine_cluster_state,simulated_engine_cluster,40,engine_cluster_state
1780532523.661198,4.387829,baseline,120,8,0000000000000000,body_status,simulated_body_status,,body_status
1780532523.661226,4.387857,baseline,188,8,0000280000000000,display_speed,simulated_dashboard_display,,display_speed
1780532523.711620,4.438251,baseline,100,8,280080081E564B00,engine_cluster_state,simulated_engine_cluster,40,engine_cluster_state
1780532523.711694,4.438325,baseline,120,8,0000000000000000,body_status,simulated_body_status,,body_status
1780532523.711723,4.438354,baseline,188,8,0000280000000000,display_speed,simulated_dashboard_display,,display_speed
1780532523.762066,4.488697,baseline,100,8,28008B081E564B00,engine_cluster_state,simulated_engine_cluster,40,engine_cluster_state
1780532523.762285,4.488916,baseline,120,8,0000000000000000,body_status,simulated_body_status,,body_status
1780532523.762417,4.489048,baseline,188,8,0000280000000000,display_speed,simulated_dashboard_display,,display_speed
1780532523.812667,4.539298,baseline,100,8,280093081E564B00,engine_cluster_state,simulated_engine_cluster,40,engine_cluster_state
1780532523.812726,4.539357,baseline,120,8,0000000000000000,body_status,simulated_body_status,,body_status
1780532523.812749,4.539380,baseline,188,8,0000280000000000,display_speed,simulated_dashboard_display,,display_speed
1780532523.812781,4.539412,baseline,300,8,743A305BD66D9C5A,background_noise,background_noise_generator,,background_noise
1780532523.862996,4.589627,baseline,100,8,290097081E564B00,engine_cluster_state,simulated_engine_cluster,41,engine_cluster_state
1780532523.863073,4.589704,baseline,120,8,0000000000000000,body_status,simulated_body_status,,body_status
1780532523.863096,4.589726,baseline,188,8,0000290000000000,display_speed,simulated_dashboard_display,,display_speed
1780532523.913345,4.639976,baseline,100,8,290097081E564B00,engine_cluster_state,simulated_engine_cluster,41,engine_cluster_state
1780532523.913467,4.640098,baseline,120,8,0000000000000000,body_status,simulated_body_status,,body_status
1780532523.913534,4.640165,baseline,188,8,0000290000000000,display_speed,simulated_dashboard_display,,display_speed
1780532523.963765,4.690396,baseline,100,8,290094081E564B00,engine_cluster_state,simulated_engine_cluster,41,engine_cluster_state
1780532523.963818,4.690449,baseline,120,8,0000000000000000,body_status,simulated_body_status,,body_status
1780532523.963840,4.690471,baseline,188,8,0000290000000000,display_speed,simulated_dashboard_display,,display_speed
1780532524.014078,4.740709,baseline,100,8,2A008D081E564B00,engine_cluster_state,simulated_engine_cluster,42,engine_cluster_state
1780532524.014133,4.740764,baseline,120,8,0000000000000000,body_status,simulated_body_status,,body_status
1780532524.014154,4.740785,baseline,188,8,00002A0000000000,display_speed,simulated_dashboard_display,,display_speed
1780532524.064630,4.791260,baseline,100,8,2B0082081E564B00,engine_cluster_state,simulated_engine_cluster,43,engine_cluster_state
1780532524.064685,4.791316,baseline,120,8,0000000000000000,body_status,simulated_body_status,,body_status
1780532524.064705,4.791336,baseline,188,8,00002B0000000000,display_speed,simulated_dashboard_display,,display_speed
1780532524.064737,4.791368,baseline,300,8,D375C3678625164B,background_noise,background_noise_generator,,background_noise
1780532524.114916,4.841547,baseline,100,8,2B0074081E564B00,engine_cluster_state,simulated_engine_cluster,43,engine_cluster_state
1780532524.114965,4.841596,baseline,120,8,0000000000000000,body_status,simulated_body_status,,body_status
1780532524.114985,4.841616,baseline,188,8,00002B0000000000,display_speed,simulated_dashboard_display,,display_speed
1780532524.165271,4.891902,baseline,100,8,2C0063081E564B00,engine_cluster_state,simulated_engine_cluster,44,engine_cluster_state
1780532524.165346,4.891977,baseline,120,8,0000000000000000,body_status,simulated_body_status,,body_status
1780532524.165431,4.892062,baseline,188,8,00002C0000000000,display_speed,simulated_dashboard_display,,display_speed
1780532524.215699,4.942330,baseline,100,8,2D004E081E564B00,engine_cluster_state,simulated_engine_cluster,45,engine_cluster_state
1780532524.215754,4.942385,baseline,120,8,0000000000000000,body_status,simulated_body_status,,body_status
1780532524.215775,4.942405,baseline,188,8,00002D0000000000,display_speed,simulated_dashboard_display,,display_speed
1780532524.266049,4.992680,baseline,100,8,2D0037081E564B00,engine_cluster_state,simulated_engine_cluster,45,engine_cluster_state
1780532524.266119,4.992750,baseline,120,8,0000000000000000,body_status,simulated_body_status,,body_status
1780532524.266145,4.992776,baseline,188,8,00002D0000000000,display_speed,simulated_dashboard_display,,display_speed
1780532524.316392,5.043023,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.316448,5.043079,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.336674,5.063305,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.336843,5.063473,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.357106,5.083737,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.357199,5.083830,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.377465,5.104096,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.377556,5.104187,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.397785,5.124416,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.397838,5.124469,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.418203,5.144834,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.418309,5.144940,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.438603,5.165234,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.438669,5.165300,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.458931,5.185562,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.459004,5.185635,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.479367,5.205998,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.479439,5.206070,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.499689,5.226320,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.499746,5.226377,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.520011,5.246642,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.520068,5.246699,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.540305,5.266936,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.540399,5.267030,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.560638,5.287269,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.560741,5.287372,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.580953,5.307584,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.581002,5.307633,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.601274,5.327905,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.601325,5.327955,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.621571,5.348202,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.621629,5.348259,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.641931,5.368562,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.641992,5.368623,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.662261,5.388892,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.662344,5.388975,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.682635,5.409266,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.682707,5.409338,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.702949,5.429580,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.703038,5.429669,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.723279,5.449910,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.723336,5.449967,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.743607,5.470238,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.743689,5.470320,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.764013,5.490644,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.764092,5.490723,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
1780532524.784340,5.510971,spoofing,100,8,C80094115F5A4A00,ATTACK fabricated speed/rpm/throttle,simulated_engine_cluster,200,ATTACK fabricated speed/rpm/throttle
1780532524.784460,5.511091,spoofing,188,8,0000C800AA000000,ATTACK display spoof,simulated_dashboard_display,,ATTACK display spoof
