wall_ts,relative_s,phase,arbitration_id_hex,dlc,data_hex,note
1780532893.281696,6.352978,baseline,188,8,00004E0000000000,display_speed
1780532893.331966,6.403248,baseline,100,8,4E007F0836564B00,engine_cluster_state
1780532893.332041,6.403322,baseline,120,8,0000000000000000,body_status
1780532893.332067,6.403348,baseline,188,8,00004E0000000000,display_speed
1780532893.382362,6.453644,baseline,100,8,4E00820836564B00,engine_cluster_state
1780532893.382420,6.453701,baseline,120,8,0000000000000000,body_status
1780532893.382440,6.453722,baseline,188,8,00004E0000000000,display_speed
1780532893.382469,6.453750,baseline,300,8,097D5C1C4EBDB646,background_noise
1780532893.432760,6.504041,baseline,100,8,4E00840836564B00,engine_cluster_state
1780532893.432854,6.504135,baseline,120,8,0000000000000000,body_status
1780532893.432877,6.504158,baseline,188,8,00004E0000000000,display_speed
1780532893.483103,6.554385,baseline,100,8,4E00870836564B00,engine_cluster_state
1780532893.483153,6.554435,baseline,120,8,0000000000000000,body_status
1780532893.483187,6.554469,baseline,188,8,00004E0000000000,display_speed
1780532893.533578,6.604860,baseline,100,8,4E00890836564B00,engine_cluster_state
1780532893.533635,6.604917,baseline,120,8,0000000000000000,body_status
1780532893.533659,6.604941,baseline,188,8,00004E0000000000,display_speed
1780532893.583912,6.655194,baseline,100,8,4E008C0836564B00,engine_cluster_state
1780532893.583967,6.655249,baseline,120,8,0000000000000000,body_status
1780532893.583988,6.655270,baseline,188,8,00004E0000000000,display_speed
1780532893.634300,6.705581,baseline,100,8,4E008E0836564B00,engine_cluster_state
1780532893.634420,6.705702,baseline,120,8,0000000000000000,body_status
1780532893.634451,6.705733,baseline,188,8,00004E0000000000,display_speed
1780532893.684715,6.755996,baseline,100,8,4E00910837564B00,engine_cluster_state
1780532893.684780,6.756062,baseline,120,8,0000000000000000,body_status
1780532893.684801,6.756083,baseline,188,8,00004E0000000000,display_speed
1780532893.735105,6.806386,baseline,100,8,4E00930837564B00,engine_cluster_state
1780532893.735180,6.806461,baseline,120,8,0000000000000000,body_status
1780532893.735212,6.806494,baseline,188,8,00004E0000000000,display_speed
1780532893.785461,6.856742,baseline,100,8,4E00960837564B00,engine_cluster_state
1780532893.785568,6.856849,baseline,120,8,0000000000000000,body_status
1780532893.785590,6.856872,baseline,188,8,00004E0000000000,display_speed
1780532893.785621,6.856902,baseline,300,8,BA7173B8F02E6D10,background_noise
1780532893.835900,6.907181,baseline,100,8,4E00980837564B00,engine_cluster_state
1780532893.835991,6.907273,baseline,120,8,0000000000000000,body_status
1780532893.836021,6.907302,baseline,188,8,00004E0000000000,display_speed
1780532893.886411,6.957692,baseline,100,8,4E009A0837564B00,engine_cluster_state
1780532893.886467,6.957748,baseline,120,8,0000000000000000,body_status
1780532893.886521,6.957802,baseline,188,8,00004E0000000000,display_speed
1780532893.936847,7.008128,baseline,100,8,4E009D0837564B00,engine_cluster_state
1780532893.936914,7.008196,baseline,120,8,0000000000000000,body_status
1780532893.936944,7.008226,baseline,188,8,00004E0000000000,display_speed
1780532893.987187,7.058469,baseline,100,8,4E009F0837564B00,engine_cluster_state
1780532893.987235,7.058517,baseline,120,8,0000000000000000,body_status
1780532893.987256,7.058537,baseline,188,8,00004E0000000000,display_speed
1780532894.037533,7.108815,baseline,100,8,4E00A10837564B00,engine_cluster_state
1780532894.037584,7.108865,baseline,120,8,0000000000000000,body_status
1780532894.037604,7.108886,baseline,188,8,00004E0000000000,display_speed
1780532894.087812,7.159093,baseline,100,8,4E00A40837564B00,engine_cluster_state
1780532894.087869,7.159151,baseline,120,8,0000000000000000,body_status
1780532894.087889,7.159171,baseline,188,8,00004E0000000000,display_speed
1780532894.138089,7.209371,baseline,100,8,4E00A60837564B00,engine_cluster_state
1780532894.138154,7.209436,baseline,120,8,0000000000000000,body_status
1780532894.138183,7.209465,baseline,188,8,00004E0000000000,display_speed
1780532894.188467,7.259748,baseline,100,8,4E00A80838564B00,engine_cluster_state
1780532894.188554,7.259835,baseline,120,8,0000000000000000,body_status
1780532894.188578,7.259860,baseline,188,8,00004E0000000000,display_speed
1780532894.188607,7.259889,baseline,300,8,6F552931DABA4DDD,background_noise
1780532894.238889,7.310170,baseline,100,8,4E00AA0838564B00,engine_cluster_state
1780532894.238944,7.310225,baseline,120,8,0000000000000000,body_status
1780532894.238963,7.310245,baseline,188,8,00004E0000000000,display_speed
1780532894.289210,7.360491,baseline,100,8,4E00AC0838564B00,engine_cluster_state
1780532894.289259,7.360540,baseline,120,8,0000000000000000,body_status
1780532894.289279,7.360561,baseline,188,8,00004E0000000000,display_speed
1780532894.339540,7.410821,baseline,100,8,4E00AF0838564B00,engine_cluster_state
1780532894.339592,7.410873,baseline,120,8,0000000000000000,body_status
1780532894.339612,7.410894,baseline,188,8,00004E0000000000,display_speed
1780532894.389848,7.461129,baseline,100,8,4E00B10838564B00,engine_cluster_state
1780532894.389899,7.461180,baseline,120,8,0000000000000000,body_status
1780532894.389941,7.461222,baseline,188,8,00004E0000000000,display_speed
1780532894.440187,7.511468,baseline,100,8,4E00B30838564B00,engine_cluster_state
1780532894.440237,7.511519,baseline,120,8,0000000000000000,body_status
1780532894.440257,7.511539,baseline,188,8,00004E0000000000,display_speed
1780532894.490622,7.561903,baseline,100,8,4E00B50838564B00,engine_cluster_state
1780532894.490700,7.561981,baseline,120,8,0000000000000000,body_status
1780532894.490731,7.562013,baseline,188,8,00004E0000000000,display_speed
1780532894.541017,7.612298,baseline,100,8,4E00B70838564B00,engine_cluster_state
1780532894.541090,7.612371,baseline,120,8,0000000000000000,body_status
1780532894.541121,7.612402,baseline,188,8,00004E0000000000,display_speed
1780532894.591392,7.662673,baseline,100,8,4E00B90838564B00,engine_cluster_state
1780532894.591541,7.662822,baseline,120,8,0000000000000000,body_status
1780532894.591566,7.662847,baseline,188,8,00004E0000000000,display_speed
1780532894.591609,7.662890,baseline,300,8,EC38A32A0C3D8CE1,background_noise
1780532894.641896,7.713178,baseline,100,8,4E00BB0838564B00,engine_cluster_state
1780532894.641957,7.713239,baseline,120,8,0000000000000000,body_status
1780532894.641986,7.713267,baseline,188,8,00004E0000000000,display_speed
1780532894.692270,7.763552,baseline,100,8,4E00BD0838564B00,engine_cluster_state
1780532894.692321,7.763603,baseline,120,8,0000000000000000,body_status
1780532894.692397,7.763678,baseline,188,8,00004E0000000000,display_speed
1780532894.742719,7.814001,baseline,100,8,4E00BF0839564B00,engine_cluster_state
1780532894.742795,7.814076,baseline,120,8,0000000000000000,body_status
1780532894.742826,7.814107,baseline,188,8,00004E0000000000,display_speed
1780532894.793150,7.864431,baseline,100,8,4E00C00839564B00,engine_cluster_state
1780532894.793203,7.864484,baseline,120,8,0000000000000000,body_status
1780532894.793223,7.864504,baseline,188,8,00004E0000000000,display_speed
1780532894.843579,7.914860,baseline,100,8,4E00C20839564B00,engine_cluster_state
1780532894.843633,7.914914,baseline,120,8,0000000000000000,body_status
1780532894.843653,7.914934,baseline,188,8,00004E0000000000,display_speed
1780532894.893967,7.965248,baseline,100,8,4E00C40839564B00,engine_cluster_state
1780532894.894037,7.965318,baseline,120,8,0000000000000000,body_status
1780532894.894072,7.965354,baseline,188,8,00004E0000000000,display_speed
1780532894.944326,8.015607,baseline,100,8,4E00C60839564B00,engine_cluster_state
1780532894.944434,8.015716,baseline,120,8,0000000000000000,body_status
1780532894.944464,8.015745,baseline,188,8,00004E0000000000,display_speed
1780532894.994809,8.066090,baseline,100,8,4E00C80839564B00,engine_cluster_state
1780532894.994893,8.066174,baseline,120,8,0000000000000000,body_status
1780532894.994922,8.066204,baseline,188,8,00004E0000000000,display_speed
1780532894.994971,8.066252,baseline,300,8,7328AE7C13C72B56,background_noise
1780532895.045292,8.116574,baseline,100,8,4D00C90839564B00,engine_cluster_state
1780532895.045389,8.116670,baseline,120,8,0000000000000000,body_status
1780532895.045428,8.116709,baseline,188,8,00004D0000000000,display_speed
1780532895.095695,8.166977,baseline,100,8,4D00CB0839564B00,engine_cluster_state
1780532895.095752,8.167033,baseline,120,8,0000000000000000,body_status
1780532895.095773,8.167054,baseline,188,8,00004D0000000000,display_speed
1780532895.145989,8.217270,baseline,100,8,4D00CD0839564B00,engine_cluster_state
1780532895.146039,8.217320,baseline,120,8,0000000000000000,body_status
1780532895.146059,8.217340,baseline,188,8,00004D0000000000,display_speed
1780532895.196261,8.267543,baseline,100,8,4D00CF0839564B00,engine_cluster_state
1780532895.196349,8.267631,baseline,120,8,0000000000000000,body_status
1780532895.196372,8.267653,baseline,188,8,00004D0000000000,display_speed
1780532895.246617,8.317898,baseline,100,8,4D00D00839564B00,engine_cluster_state
1780532895.246666,8.317948,baseline,120,8,0000000000000000,body_status
1780532895.246686,8.317968,baseline,188,8,00004D0000000000,display_speed
1780532895.296919,8.368200,baseline,100,8,4D00D2083A564B00,engine_cluster_state
1780532895.296969,8.368250,baseline,120,8,0000000000000000,body_status
1780532895.296989,8.368271,baseline,188,8,00004D0000000000,display_speed
1780532895.347277,8.418559,baseline,100,8,4D00D3083A564B00,engine_cluster_state
1780532895.347351,8.418633,baseline,120,8,0000000000000000,body_status
1780532895.347379,8.418660,baseline,188,8,00004D0000000000,display_speed
1780532895.397616,8.468898,baseline,100,8,4D00D5083A564B00,engine_cluster_state
1780532895.397676,8.468957,baseline,120,8,0000000000000000,body_status
1780532895.397702,8.468983,baseline,188,8,00004D0000000000,display_speed
1780532895.397741,8.469023,baseline,300,8,83FCEDD016195ABF,background_noise
1780532895.449658,8.520939,baseline,100,8,4D00D6083A564B00,engine_cluster_state
1780532895.449716,8.520997,baseline,120,8,0000000000000000,body_status
1780532895.449739,8.521021,baseline,188,8,00004D0000000000,display_speed
1780532895.500105,8.571387,baseline,100,8,4D00D8083A564B00,engine_cluster_state
1780532895.500157,8.571439,baseline,120,8,0000000000000000,body_status
1780532895.500183,8.571464,baseline,188,8,00004D0000000000,display_speed
1780532895.550524,8.621805,baseline,100,8,4D00D9083A564B00,engine_cluster_state
1780532895.550587,8.621869,baseline,120,8,0000000000000000,body_status
1780532895.550609,8.621891,baseline,188,8,00004D0000000000,display_speed
1780532895.600892,8.672173,baseline,100,8,4D00DB083A564B00,engine_cluster_state
1780532895.600946,8.672227,baseline,120,8,0000000000000000,body_status
1780532895.601049,8.672331,baseline,188,8,00004D0000000000,display_speed
1780532895.651386,8.722667,baseline,100,8,4D00DC083A564B00,engine_cluster_state
1780532895.651444,8.722726,baseline,120,8,0000000000000000,body_status
1780532895.651465,8.722747,baseline,188,8,00004D0000000000,display_speed
1780532895.701742,8.773024,baseline,100,8,4D00DE083A564B00,engine_cluster_state
1780532895.701862,8.773144,baseline,120,8,0000000000000000,body_status
1780532895.701912,8.773194,baseline,188,8,00004D0000000000,display_speed
1780532895.752188,8.823470,baseline,100,8,4D00DF083A564B00,engine_cluster_state
1780532895.752244,8.823525,baseline,120,8,0000000000000000,body_status
1780532895.752264,8.823546,baseline,188,8,00004D0000000000,display_speed
1780532895.802601,8.873882,baseline,100,8,4D00E0083A564B00,engine_cluster_state
1780532895.802674,8.873955,baseline,120,8,0000000000000000,body_status
1780532895.802712,8.873993,baseline,188,8,00004D0000000000,display_speed
1780532895.802757,8.874039,baseline,300,8,903745F80C8E38DB,background_noise
1780532895.853016,8.924297,baseline,100,8,4D00E1083A564B00,engine_cluster_state
1780532895.853070,8.924352,baseline,120,8,0000000000000000,body_status
1780532895.853110,8.924392,baseline,188,8,00004D0000000000,display_speed
1780532895.903376,8.974658,baseline,100,8,4D00E3083A564B00,engine_cluster_state
1780532895.903477,8.974759,baseline,120,8,0000000000000000,body_status
1780532895.903569,8.974850,baseline,188,8,00004D0000000000,display_speed
1780532895.953901,9.025183,baseline,100,8,4D00E4083B564B00,engine_cluster_state
1780532895.953979,9.025260,baseline,120,8,0000000000000000,body_status
1780532895.954005,9.025286,baseline,188,8,00004D0000000000,display_speed
1780532896.004246,9.075528,baseline,100,8,4C00E5083B564B00,engine_cluster_state
1780532896.004308,9.075590,baseline,120,8,0000000000000000,body_status
1780532896.004338,9.075620,baseline,188,8,00004C0000000000,display_speed
1780532896.054604,9.125886,baseline,100,8,4C00E6083B564B00,engine_cluster_state
1780532896.054656,9.125938,baseline,120,8,0000000000000000,body_status
1780532896.054677,9.125958,baseline,188,8,00004C0000000000,display_speed
1780532896.104949,9.176230,baseline,100,8,4C00E7083B564B00,engine_cluster_state
1780532896.105016,9.176297,baseline,120,8,0000000000000000,body_status
1780532896.105130,9.176411,baseline,188,8,00004C0000000000,display_speed
1780532896.155390,9.226671,baseline,100,8,4C00E8083B564B00,engine_cluster_state
1780532896.155442,9.226723,baseline,120,8,0000000000000000,body_status
1780532896.155462,9.226743,baseline,188,8,00004C0000000000,display_speed
1780532896.205700,9.276982,baseline,100,8,4C00EA083B564B00,engine_cluster_state
1780532896.205769,9.277050,baseline,120,8,0000000000000000,body_status
1780532896.205792,9.277073,baseline,188,8,00004C0000000000,display_speed
1780532896.205820,9.277101,baseline,300,8,3F97B0F926880915,background_noise
1780532896.256144,9.327425,baseline,100,8,4C00EB083B564B00,engine_cluster_state
1780532896.256224,9.327506,baseline,120,8,0000000000000000,body_status
1780532896.256263,9.327545,baseline,188,8,00004C0000000000,display_speed
1780532896.306603,9.377884,baseline,100,8,4C00EC083B564B00,engine_cluster_state
1780532896.306657,9.377938,baseline,120,8,0000000000000000,body_status
1780532896.306676,9.377958,baseline,188,8,00004C0000000000,display_speed
1780532896.356973,9.428254,baseline,100,8,4C00ED083B564B00,engine_cluster_state
1780532896.357054,9.428336,baseline,120,8,0000000000000000,body_status
1780532896.357088,9.428369,baseline,188,8,00004C0000000000,display_speed
1780532896.407357,9.478638,baseline,100,8,4C00ED083B564B00,engine_cluster_state
1780532896.407447,9.478729,baseline,120,8,0000000000000000,body_status
1780532896.407485,9.478767,baseline,188,8,00004C0000000000,display_speed
1780532896.457789,9.529071,baseline,100,8,4C00EE083B564B00,engine_cluster_state
1780532896.457850,9.529131,baseline,120,8,0000000000000000,body_status
1780532896.457873,9.529155,baseline,188,8,00004C0000000000,display_speed
